true_metascore,predicted_metascore
86.0,76.74128
73.0,63.58932
56.0,61.201977
64.0,71.5142
88.0,85.08965
78.0,80.075455
76.0,68.40278
59.0,71.67119
82.0,79.68798
56.0,55.534145
89.0,85.6525
70.0,75.12254
65.0,65.5641
66.0,60.378777
72.0,70.95123
65.0,61.87616
40.0,47.498344
82.0,72.8856
76.0,76.230675
77.0,77.759415
68.0,67.27535
62.0,57.159092
78.0,70.81562
93.0,83.15324
43.0,59.281796
73.0,73.68696
64.0,73.87176
68.0,74.999886
90.0,82.52308
84.0,79.34364
82.0,72.195946
65.0,72.32877
75.0,74.26207
67.0,68.640396
75.0,72.69885
34.0,39.943493
74.0,70.901596
63.0,73.71945
79.0,68.62372
70.0,72.28299
82.0,76.45959
74.0,70.582855
50.0,53.875473
64.0,65.2572
59.0,44.1177
62.0,76.65276
30.0,64.488
53.0,65.625206
66.0,71.904526
62.0,56.393738
71.0,71.590416
72.0,69.084
75.0,80.157646
77.0,68.35322
62.0,61.171413
64.0,73.8838
57.0,62.978287
87.0,82.54011
73.0,70.35012
72.0,71.393486
82.0,72.72501
74.0,70.17964
59.0,61.375114
82.0,80.38676
64.0,65.66473
78.0,75.36191
69.0,70.45137
72.0,77.949326
78.0,77.81383
84.0,80.46102
38.0,47.17817
73.0,71.96379
68.0,73.87563
60.0,62.574112
66.0,69.19777
84.0,78.8545
77.0,70.545166
39.0,44.73967
67.0,72.39823
88.0,85.34807
90.0,77.36948
84.0,78.69556
63.0,69.60552
66.0,71.30585
78.0,78.73153
65.0,65.55334
49.0,52.69777
78.0,73.93193
76.0,76.035774
89.0,78.89977
67.0,72.979515
43.0,46.92312
86.0,80.32865
62.0,67.9613
72.0,69.28726
92.0,81.366844
71.0,68.574905
69.0,69.023186
77.0,66.559456
75.0,71.056145
72.0,59.15933
63.0,66.90426
78.0,72.397575
71.0,72.02851
75.0,73.85651
65.0,62.7547
80.0,79.577
87.0,75.04844
72.0,71.54464
73.0,75.70898
78.0,73.99617
50.0,68.52957
75.0,72.64174
72.0,68.17396
75.0,66.41584
54.0,49.979538
72.0,76.64733
91.0,75.56052
82.0,80.69334
80.0,72.03464
58.0,67.57794
